,attemptNum,condition,contents,critical,eventType,gameid,instructionNum,iterationName,objectSet,sender,serverTime,targetObject,trialNum,trialType,typingRT
3456,0,unscripted,move the barrel down,False,chatMessage,5183-23d8a846-f3f4-44ab-b616-40a98cb5ffbe,2,planned_sample,1,director,1522791204442.0,barrel,1,base,2535
3457,0,unscripted,move the sax up,False,chatMessage,5183-23d8a846-f3f4-44ab-b616-40a98cb5ffbe,3,planned_sample,1,director,1522791225534.0,saxophone,1,base,3050
3458,0,unscripted,move the comb up,False,chatMessage,5183-23d8a846-f3f4-44ab-b616-40a98cb5ffbe,0,planned_sample,8,director,1522791248012.0,comb,2,exp,2629
3459,0,unscripted,move the mouse up,True,chatMessage,5183-23d8a846-f3f4-44ab-b616-40a98cb5ffbe,1,planned_sample,8,director,1522791261434.0,computerMouse,2,exp,2084
3460,1,unscripted,move the mouse up,True,chatMessage,5183-23d8a846-f3f4-44ab-b616-40a98cb5ffbe,1,planned_sample,8,director,1522791276255.0,computerMouse,2,exp,2607
3461,2,unscripted,move the mouse up,True,chatMessage,5183-23d8a846-f3f4-44ab-b616-40a98cb5ffbe,1,planned_sample,8,director,1522791295731.0,computerMouse,2,exp,2642
3462,3,unscripted,move the computer mouse up,True,chatMessage,5183-23d8a846-f3f4-44ab-b616-40a98cb5ffbe,1,planned_sample,8,director,1522791312045.0,computerMouse,2,exp,4007
3463,4,unscripted,move the mouse up,True,chatMessage,5183-23d8a846-f3f4-44ab-b616-40a98cb5ffbe,1,planned_sample,8,director,1522791329042.0,computerMouse,2,exp,2114
3464,5,unscripted,move the mouse away from the pan,True,chatMessage,5183-23d8a846-f3f4-44ab-b616-40a98cb5ffbe,1,planned_sample,8,director,1522791348793.0,computerMouse,2,exp,4235
3465,6,unscripted,move the mouse,True,chatMessage,5183-23d8a846-f3f4-44ab-b616-40a98cb5ffbe,1,planned_sample,8,director,1522791371193.0,computerMouse,2,exp,2963
3466,7,unscripted,move the mouse,True,chatMessage,5183-23d8a846-f3f4-44ab-b616-40a98cb5ffbe,1,planned_sample,8,director,1522791406911.0,computerMouse,2,exp,1268
3467,0,unscripted,move the pan up,False,chatMessage,5183-23d8a846-f3f4-44ab-b616-40a98cb5ffbe,2,planned_sample,8,director,1522791423333.0,castIronPan,2,exp,3550
3468,0,unscripted,move the piano left,False,chatMessage,5183-23d8a846-f3f4-44ab-b616-40a98cb5ffbe,3,planned_sample,8,director,1522791436219.0,piano,2,exp,3309
3469,0,unscripted,move the carrot up,False,chatMessage,5183-23d8a846-f3f4-44ab-b616-40a98cb5ffbe,0,planned_sample,4,director,1522791447416.0,carrot,3,base,2270
3470,0,unscripted,move the pyrex down,True,chatMessage,5183-23d8a846-f3f4-44ab-b616-40a98cb5ffbe,1,planned_sample,4,director,1522791459418.0,mediumMeasuringCup,3,base,3113
3471,1,unscripted,move the measuring cup down,True,chatMessage,5183-23d8a846-f3f4-44ab-b616-40a98cb5ffbe,1,planned_sample,4,director,1522791481195.0,mediumMeasuringCup,3,base,6961
3472,2,unscripted,move the cup down,True,chatMessage,5183-23d8a846-f3f4-44ab-b616-40a98cb5ffbe,1,planned_sample,4,director,1522791501041.0,mediumMeasuringCup,3,base,2297
3473,3,unscripted,move the other cup down,True,chatMessage,5183-23d8a846-f3f4-44ab-b616-40a98cb5ffbe,1,planned_sample,4,director,1522791515127.0,mediumMeasuringCup,3,base,2510
3474,4,unscripted,move the pyrex cup down,True,chatMessage,5183-23d8a846-f3f4-44ab-b616-40a98cb5ffbe,1,planned_sample,4,director,1522791529179.0,mediumMeasuringCup,3,base,4913
3475,5,unscripted,move the cup down,True,chatMessage,5183-23d8a846-f3f4-44ab-b616-40a98cb5ffbe,1,planned_sample,4,director,1522791540796.0,mediumMeasuringCup,3,base,2016
3476,6,unscripted,move the cup away from the chair,True,chatMessage,5183-23d8a846-f3f4-44ab-b616-40a98cb5ffbe,1,planned_sample,4,director,1522791559699.0,mediumMeasuringCup,3,base,8213
3477,7,unscripted,move the cup in the opposite direction of the chair,True,chatMessage,5183-23d8a846-f3f4-44ab-b616-40a98cb5ffbe,1,planned_sample,4,director,1522791579246.0,mediumMeasuringCup,3,base,7161
3478,8,unscripted,move the MEASURING CUP away from the chair,True,chatMessage,5183-23d8a846-f3f4-44ab-b616-40a98cb5ffbe,1,planned_sample,4,director,1522791606688.0,mediumMeasuringCup,3,base,12434
3479,9,unscripted,move the pyrex down,True,chatMessage,5183-23d8a846-f3f4-44ab-b616-40a98cb5ffbe,1,planned_sample,4,director,1522791638685.0,mediumMeasuringCup,3,base,3989
3480,0,unscripted,Please move the carrot up one square,False,chatMessage,5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1,0,planned_sample,4,director,1522792009338.0,carrot,1,exp,7248
3481,0,unscripted,"Next, move the measuring cup down one square",True,chatMessage,5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1,1,planned_sample,4,director,1522792043752.0,mediumMeasuringCup,1,exp,16009
3482,0,unscripted,"Now, move the bottle of water to the right",False,chatMessage,5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1,2,planned_sample,4,director,1522792068319.0,waterBottle,1,exp,7883
3483,0,unscripted,"Next, move the chair to the left",False,chatMessage,5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1,3,planned_sample,4,director,1522792083360.0,chair,1,exp,5217
3484,0,unscripted,Move the comb up to the top square,False,chatMessage,5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1,0,planned_sample,8,director,1522792103802.0,comb,2,base,9131
3485,0,unscripted,Move the computer mouse up also,True,chatMessage,5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1,1,planned_sample,8,director,1522792125094.0,computerMouse,2,base,5060
3486,0,unscripted,Frying pan is to be moved up one square also,False,chatMessage,5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1,2,planned_sample,8,director,1522792149314.0,castIronPan,2,base,10098
3487,0,unscripted,Move the piano to the square to the left,False,chatMessage,5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1,3,planned_sample,8,director,1522792171726.0,piano,2,base,6790
3488,0,unscripted,Move the scissors to the right,False,chatMessage,5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1,0,planned_sample,3,director,1522792194928.0,scissors,3,exp,11486
3489,0,unscripted,Move the knife down,False,chatMessage,5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1,1,planned_sample,3,director,1522792207965.0,knife,3,exp,2760
3490,0,unscripted,Move the bar of soap to the left,False,chatMessage,5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1,2,planned_sample,3,director,1522792236979.0,barOfSoap,3,exp,16751
3491,0,unscripted,Move the cassette tape down ,True,chatMessage,5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1,3,planned_sample,3,director,1522792253774.0,cassetteTape,3,exp,6241
3492,0,unscripted,Move the plane to the right,False,chatMessage,5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1,0,planned_sample,1,director,1522792270758.0,airplane,4,base,6248
3493,0,unscripted,Move the sunglasses to the right,True,chatMessage,5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1,1,planned_sample,1,director,1522792285418.0,sunGlasses,4,base,5005
3494,0,unscripted,Move the barrel down,False,chatMessage,5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1,2,planned_sample,1,director,1522792300941.0,barrel,4,base,5640
3495,0,unscripted,Move the saxophone up,False,chatMessage,5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1,3,planned_sample,1,director,1522792313977.0,saxophone,4,base,3988
3496,0,unscripted,Move the binoculars to the right,False,chatMessage,5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1,0,planned_sample,2,director,1522792330646.0,binoculars,5,base,7220
3497,0,unscripted,Move the wrench to the left,False,chatMessage,5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1,1,planned_sample,2,director,1522792346061.0,wrench,5,base,6413
3498,0,unscripted,"Move the blue ""B"" block to the left",True,chatMessage,5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1,2,planned_sample,2,director,1522792372125.0,middleBlock,5,base,17647
3499,0,unscripted,Move the coffee mug to the right,False,chatMessage,5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1,3,planned_sample,2,director,1522792391102.0,coffeeMug,5,base,7939
3500,0,unscripted,Move the banana up,False,chatMessage,5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1,0,planned_sample,6,director,1522792409509.0,banana,6,exp,3462
3501,0,unscripted,Move the dollar bill to the right,False,chatMessage,5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1,1,planned_sample,6,director,1522792421389.0,dollar,6,exp,4109
3502,0,unscripted,Move the eraser up,True,chatMessage,5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1,2,planned_sample,6,director,1522792433798.0,boardEraser,6,exp,3358
3503,1,unscripted,Move the Expo eraser up,True,chatMessage,5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1,2,planned_sample,6,director,1522792450821.0,boardEraser,6,exp,5901
3504,0,unscripted,Move the feather to the left,False,chatMessage,5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1,3,planned_sample,6,director,1522792465171.0,feather,6,exp,4086
3505,0,unscripted,Move the horseshoe shaped magnet down,False,chatMessage,5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1,0,planned_sample,7,director,1522792486302.0,magnet,7,base,7211
3506,0,unscripted,Move the handcuffs down,False,chatMessage,5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1,1,planned_sample,7,director,1522792504251.0,handcuffs,7,base,4713
3507,0,unscripted,Move the panda bear down,False,chatMessage,5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1,2,planned_sample,7,director,1522792517778.0,pandaToy,7,base,4090
3508,0,unscripted,Move the red candle down,True,chatMessage,5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1,3,planned_sample,7,director,1522792532925.0,mediumCandle,7,base,5413
3509,0,unscripted,Move the basketball down,False,chatMessage,5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1,0,planned_sample,5,director,1522792548478.0,basketball,8,exp,3506
3510,0,unscripted,Move the hairbrush to the left,True,chatMessage,5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1,1,planned_sample,5,director,1522792563318.0,roundBrush,8,exp,4430
3511,0,unscripted,Move the red and black headphones to the left,False,chatMessage,5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1,2,planned_sample,5,director,1522792586060.0,headphones,8,exp,7285
3512,0,unscripted,Move the red book to the right,False,chatMessage,5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1,3,planned_sample,5,director,1522792603758.0,book,8,exp,4154
3513,0,scripted,move the magnet down by one space,False,chatMessage,5235-b24157e1-836b-40d1-afcd-17831199ed27,0,planned_sample,7,director,1522812228616.0,magnet,1,exp,NaN
3514,0,scripted,move the handcuffs down one space,False,chatMessage,5235-b24157e1-836b-40d1-afcd-17831199ed27,1,planned_sample,7,director,1522812260575.0,handcuffs,1,exp,6496
3515,0,scripted,move the panda down one space,False,chatMessage,5235-b24157e1-836b-40d1-afcd-17831199ed27,2,planned_sample,7,director,1522812282228.0,pandaToy,1,exp,5040
3516,0,scripted,move the small candle down by one space,True,chatMessage,5235-b24157e1-836b-40d1-afcd-17831199ed27,3,planned_sample,7,director,1522812300444.0,mediumCandle,1,exp,23275
3517,0,scripted,move the comb up one space,False,chatMessage,5235-b24157e1-836b-40d1-afcd-17831199ed27,0,planned_sample,8,director,1522812326350.0,comb,2,base,3792
3518,0,scripted,move the mouse up by one space,True,chatMessage,5235-b24157e1-836b-40d1-afcd-17831199ed27,1,planned_sample,8,director,1522812338003.0,computerMouse,2,base,15447
3519,0,scripted,move the pan up one space,False,chatMessage,5235-b24157e1-836b-40d1-afcd-17831199ed27,2,planned_sample,8,director,1522812363006.0,castIronPan,2,base,3231
3520,0,scripted,move the piano left one space,False,chatMessage,5235-b24157e1-836b-40d1-afcd-17831199ed27,3,planned_sample,8,director,1522812379790.0,piano,2,base,4856
3521,0,scripted,move the binoculars one space to the right,False,chatMessage,5235-b24157e1-836b-40d1-afcd-17831199ed27,0,planned_sample,2,director,1522812397729.0,binoculars,3,exp,22793
3522,0,scripted,move the wrench one space to the left,False,chatMessage,5235-b24157e1-836b-40d1-afcd-17831199ed27,1,planned_sample,2,director,1522812416820.0,wrench,3,exp,4447
3523,0,scripted,move the bottom block one space to the left,True,chatMessage,5235-b24157e1-836b-40d1-afcd-17831199ed27,2,planned_sample,2,director,1522812432285.0,middleBlock,3,exp,19909
3524,1,scripted,move the block b one space to the left,True,chatMessage,5235-b24157e1-836b-40d1-afcd-17831199ed27,2,planned_sample,2,director,1522812462177.0,middleBlock,3,exp,6153
3525,0,scripted,move the coffee cup one space to the right,False,chatMessage,5235-b24157e1-836b-40d1-afcd-17831199ed27,3,planned_sample,2,director,1522812483522.0,coffeeMug,3,exp,5999
3526,0,scripted,move the basketball down one space,False,chatMessage,5235-b24157e1-836b-40d1-afcd-17831199ed27,0,planned_sample,5,director,1522812507184.0,basketball,4,base,4639
3527,0,scripted,move the brush one space to the left,True,chatMessage,5235-b24157e1-836b-40d1-afcd-17831199ed27,1,planned_sample,5,director,1522812520666.0,roundBrush,4,base,18120
3528,0,scripted,move the headphones one space to the left,False,chatMessage,5235-b24157e1-836b-40d1-afcd-17831199ed27,2,planned_sample,5,director,1522812539776.0,headphones,4,base,4240
3529,0,scripted,move the book one space to the right,False,chatMessage,5235-b24157e1-836b-40d1-afcd-17831199ed27,3,planned_sample,5,director,1522812552236.0,book,4,base,16697
3530,0,scripted,move the plane one space to the right,False,chatMessage,5235-b24157e1-836b-40d1-afcd-17831199ed27,0,planned_sample,1,director,1522812572977.0,airplane,5,exp,4112
3531,0,scripted,move the glasses one space to the right,True,chatMessage,5235-b24157e1-836b-40d1-afcd-17831199ed27,1,planned_sample,1,director,1522812587351.0,sunGlasses,5,exp,18486
3532,0,scripted,move the barrel down by one space,False,chatMessage,5235-b24157e1-836b-40d1-afcd-17831199ed27,2,planned_sample,1,director,1522812599443.0,barrel,5,exp,30577
3533,0,scripted,move the saxophone up one space,False,chatMessage,5235-b24157e1-836b-40d1-afcd-17831199ed27,3,planned_sample,1,director,1522812614466.0,saxophone,5,exp,5223
3534,0,scripted,move the scissors one space to the right,False,chatMessage,5235-b24157e1-836b-40d1-afcd-17831199ed27,0,planned_sample,3,director,1522812645376.0,scissors,6,base,5568
3535,0,scripted,move the knife down one space,False,chatMessage,5235-b24157e1-836b-40d1-afcd-17831199ed27,1,planned_sample,3,director,1522812657830.0,knife,6,base,18044
3536,0,scripted,move the soap one space to the left,False,chatMessage,5235-b24157e1-836b-40d1-afcd-17831199ed27,2,planned_sample,3,director,1522812675163.0,barOfSoap,6,base,4536
3537,0,scripted,move the tape down by one space,True,chatMessage,5235-b24157e1-836b-40d1-afcd-17831199ed27,3,planned_sample,3,director,1522812688173.0,cassetteTape,6,base,17545
3538,0,scripted,move the banana up by one space,False,chatMessage,5235-b24157e1-836b-40d1-afcd-17831199ed27,0,planned_sample,6,director,1522812704504.0,banana,7,base,33875
3539,0,scripted,move the dollar bill to the right one space,False,chatMessage,5235-b24157e1-836b-40d1-afcd-17831199ed27,1,planned_sample,6,director,1522812725269.0,dollar,7,base,8271
3540,0,scripted,move the eraser up by one space,True,chatMessage,5235-b24157e1-836b-40d1-afcd-17831199ed27,2,planned_sample,6,director,1522812753140.0,boardEraser,7,base,36138
3541,0,scripted,move the feather to the left one space,False,chatMessage,5235-b24157e1-836b-40d1-afcd-17831199ed27,3,planned_sample,6,director,1522812773804.0,feather,7,base,3992
3542,0,scripted,move the carrot up one space,False,chatMessage,5235-b24157e1-836b-40d1-afcd-17831199ed27,0,planned_sample,4,director,1522812790854.0,carrot,8,exp,21041
3543,0,scripted,move the large measuring cup down one space,True,chatMessage,5235-b24157e1-836b-40d1-afcd-17831199ed27,1,planned_sample,4,director,1522812804565.0,mediumMeasuringCup,8,exp,34751
3544,1,scripted,move the pyrex with handle down one space,True,chatMessage,5235-b24157e1-836b-40d1-afcd-17831199ed27,1,planned_sample,4,director,1522812829444.0,mediumMeasuringCup,8,exp,8897
3545,0,scripted,move the blue bottle to the right one space,False,chatMessage,5235-b24157e1-836b-40d1-afcd-17831199ed27,2,planned_sample,4,director,1522812855580.0,waterBottle,8,exp,6512
3546,0,scripted,move the chair to the left one space,False,chatMessage,5235-b24157e1-836b-40d1-afcd-17831199ed27,3,planned_sample,4,director,1522812876117.0,chair,8,exp,3951
3547,0,scripted,move the comb up,False,chatMessage,5259-daa2fa4b-e576-4bbd-8cc6-da44de38d900,0,planned_sample,8,director,1522823964958.0,comb,1,base,5470
3548,0,scripted,move the mouse up by one space,True,chatMessage,5259-daa2fa4b-e576-4bbd-8cc6-da44de38d900,1,planned_sample,8,director,1522823994353.0,computerMouse,1,base,34878
3549,0,scripted,move pan up,False,chatMessage,5259-daa2fa4b-e576-4bbd-8cc6-da44de38d900,2,planned_sample,8,director,1522824021949.0,castIronPan,1,base,4204
3550,0,scripted,move piano left,False,chatMessage,5259-daa2fa4b-e576-4bbd-8cc6-da44de38d900,3,planned_sample,8,director,1522824041867.0,piano,1,base,5049
3551,0,scripted,move the magnet down by one space,False,chatMessage,5259-daa2fa4b-e576-4bbd-8cc6-da44de38d900,0,planned_sample,7,director,1522824056702.0,magnet,2,exp,19884
3552,0,scripted,move cuff down,False,chatMessage,5259-daa2fa4b-e576-4bbd-8cc6-da44de38d900,1,planned_sample,7,director,1522824083926.0,handcuffs,2,exp,5194
3553,0,scripted,move panda down,False,chatMessage,5259-daa2fa4b-e576-4bbd-8cc6-da44de38d900,2,planned_sample,7,director,1522824098358.0,pandaToy,2,exp,4402
3554,0,scripted,move the small candle down by one space,True,chatMessage,5259-daa2fa4b-e576-4bbd-8cc6-da44de38d900,3,planned_sample,7,director,1522824108492.0,mediumCandle,2,exp,14538
3555,1,scripted,move candle down ,True,chatMessage,5259-daa2fa4b-e576-4bbd-8cc6-da44de38d900,3,planned_sample,7,director,1522824134338.0,mediumCandle,2,exp,4521
3556,0,scripted,move the banana up by one space,False,chatMessage,5259-daa2fa4b-e576-4bbd-8cc6-da44de38d900,0,planned_sample,6,director,1522824160597.0,banana,3,base,30780
3557,0,scripted,move dollar bill right,False,chatMessage,5259-daa2fa4b-e576-4bbd-8cc6-da44de38d900,1,planned_sample,6,director,1522824180379.0,dollar,3,base,6181
3558,0,scripted,move the eraser up by one space,True,chatMessage,5259-daa2fa4b-e576-4bbd-8cc6-da44de38d900,2,planned_sample,6,director,1522824223092.0,boardEraser,3,base,48896
3559,0,scripted,move feather left one space,False,chatMessage,5259-daa2fa4b-e576-4bbd-8cc6-da44de38d900,3,planned_sample,6,director,1522824251516.0,feather,3,base,8555
