gameid,trialNum,distractorType,context,hidden,numDistractors,colorMention,shapeMention,textureMention
7924-57d79d28-8fa1-42d8-b81c-7c7130e30eca,1,color_shape,close,yes,2,TRUE,TRUE,TRUE
7924-57d79d28-8fa1-42d8-b81c-7c7130e30eca,2,texture_shape,close,no,2,TRUE,TRUE,FALSE
7924-57d79d28-8fa1-42d8-b81c-7c7130e30eca,3,diff_shape,far,yes,3,TRUE,TRUE,TRUE
7924-57d79d28-8fa1-42d8-b81c-7c7130e30eca,4,diff_shape,far,no,3,TRUE,TRUE,FALSE
7924-57d79d28-8fa1-42d8-b81c-7c7130e30eca,5,diff_shape,far,yes,3,TRUE,TRUE,FALSE
7924-57d79d28-8fa1-42d8-b81c-7c7130e30eca,6,shape_only,close,no,3,TRUE,TRUE,FALSE
7924-57d79d28-8fa1-42d8-b81c-7c7130e30eca,7,shape_only,close,yes,3,TRUE,TRUE,TRUE
7924-57d79d28-8fa1-42d8-b81c-7c7130e30eca,8,diff_shape,far,no,4,TRUE,TRUE,FALSE
7924-57d79d28-8fa1-42d8-b81c-7c7130e30eca,9,texture_shape,close,yes,3,TRUE,TRUE,TRUE
7924-57d79d28-8fa1-42d8-b81c-7c7130e30eca,10,diff_shape,far,no,4,FALSE,TRUE,FALSE
7924-57d79d28-8fa1-42d8-b81c-7c7130e30eca,11,color_shape,close,no,2,FALSE,TRUE,TRUE
7924-57d79d28-8fa1-42d8-b81c-7c7130e30eca,12,diff_shape,far,no,2,FALSE,TRUE,FALSE
7924-57d79d28-8fa1-42d8-b81c-7c7130e30eca,13,diff_shape,far,yes,4,TRUE,TRUE,TRUE
7924-57d79d28-8fa1-42d8-b81c-7c7130e30eca,14,diff_shape,far,yes,2,TRUE,TRUE,TRUE
7924-57d79d28-8fa1-42d8-b81c-7c7130e30eca,15,shape_only,close,yes,2,TRUE,TRUE,TRUE
7924-57d79d28-8fa1-42d8-b81c-7c7130e30eca,16,shape_only,close,no,4,TRUE,TRUE,FALSE
7924-57d79d28-8fa1-42d8-b81c-7c7130e30eca,17,diff_shape,far,yes,4,TRUE,TRUE,TRUE
7924-57d79d28-8fa1-42d8-b81c-7c7130e30eca,18,texture_shape,close,no,4,TRUE,TRUE,FALSE
7924-57d79d28-8fa1-42d8-b81c-7c7130e30eca,19,color_shape,close,no,3,FALSE,TRUE,TRUE
7924-57d79d28-8fa1-42d8-b81c-7c7130e30eca,20,shape_only,close,yes,3,TRUE,TRUE,TRUE
7924-57d79d28-8fa1-42d8-b81c-7c7130e30eca,21,texture_shape,close,yes,2,TRUE,TRUE,TRUE
7924-57d79d28-8fa1-42d8-b81c-7c7130e30eca,22,diff_shape,far,yes,2,TRUE,TRUE,TRUE
7924-57d79d28-8fa1-42d8-b81c-7c7130e30eca,23,diff_shape,far,no,3,FALSE,TRUE,FALSE
7924-57d79d28-8fa1-42d8-b81c-7c7130e30eca,24,diff_shape,far,no,3,FALSE,TRUE,FALSE
7984-ef06d445-8a78-4a69-b67b-a68168fc9039,1,shape_only,close,yes,4,FALSE,TRUE,TRUE
7984-ef06d445-8a78-4a69-b67b-a68168fc9039,2,diff_shape,far,no,3,FALSE,TRUE,TRUE
7984-ef06d445-8a78-4a69-b67b-a68168fc9039,3,diff_shape,far,yes,4,FALSE,TRUE,TRUE
7984-ef06d445-8a78-4a69-b67b-a68168fc9039,4,diff_shape,far,no,3,FALSE,TRUE,TRUE
7984-ef06d445-8a78-4a69-b67b-a68168fc9039,5,diff_shape,far,yes,4,FALSE,TRUE,TRUE
7984-ef06d445-8a78-4a69-b67b-a68168fc9039,6,shape_only,close,no,4,TRUE,TRUE,TRUE
7984-ef06d445-8a78-4a69-b67b-a68168fc9039,7,shape_only,close,no,4,FALSE,TRUE,TRUE
7984-ef06d445-8a78-4a69-b67b-a68168fc9039,8,texture_shape,close,yes,4,TRUE,TRUE,TRUE
7984-ef06d445-8a78-4a69-b67b-a68168fc9039,9,diff_shape,far,yes,4,TRUE,TRUE,TRUE
7984-ef06d445-8a78-4a69-b67b-a68168fc9039,10,texture_shape,close,no,3,TRUE,TRUE,TRUE
7984-ef06d445-8a78-4a69-b67b-a68168fc9039,11,diff_shape,far,no,2,FALSE,TRUE,TRUE
7984-ef06d445-8a78-4a69-b67b-a68168fc9039,12,diff_shape,far,no,4,TRUE,TRUE,TRUE
7984-ef06d445-8a78-4a69-b67b-a68168fc9039,13,shape_only,close,yes,4,TRUE,TRUE,TRUE
7984-ef06d445-8a78-4a69-b67b-a68168fc9039,14,texture_shape,close,no,3,TRUE,TRUE,TRUE
7984-ef06d445-8a78-4a69-b67b-a68168fc9039,15,texture_shape,close,yes,2,TRUE,TRUE,TRUE
7984-ef06d445-8a78-4a69-b67b-a68168fc9039,16,diff_shape,far,yes,3,TRUE,TRUE,TRUE
7984-ef06d445-8a78-4a69-b67b-a68168fc9039,17,diff_shape,far,no,3,TRUE,TRUE,TRUE
7984-ef06d445-8a78-4a69-b67b-a68168fc9039,18,diff_shape,far,yes,2,TRUE,TRUE,TRUE
7984-ef06d445-8a78-4a69-b67b-a68168fc9039,19,shape_only,close,no,4,TRUE,TRUE,TRUE
7984-ef06d445-8a78-4a69-b67b-a68168fc9039,20,shape_only,close,yes,3,TRUE,TRUE,TRUE
7984-ef06d445-8a78-4a69-b67b-a68168fc9039,21,diff_shape,far,yes,2,TRUE,TRUE,TRUE
7984-ef06d445-8a78-4a69-b67b-a68168fc9039,22,texture_shape,close,yes,3,TRUE,TRUE,TRUE
7984-ef06d445-8a78-4a69-b67b-a68168fc9039,23,shape_only,close,no,3,TRUE,TRUE,TRUE
7984-ef06d445-8a78-4a69-b67b-a68168fc9039,24,diff_shape,far,no,3,TRUE,TRUE,TRUE
8358-50b362fd-7cb6-4167-8437-2cc80ab3a616,1,color_shape,close,yes,3,FALSE,TRUE,TRUE
8358-50b362fd-7cb6-4167-8437-2cc80ab3a616,2,diff_shape,far,no,4,FALSE,TRUE,FALSE
8358-50b362fd-7cb6-4167-8437-2cc80ab3a616,3,diff_shape,far,no,2,FALSE,TRUE,FALSE
8358-50b362fd-7cb6-4167-8437-2cc80ab3a616,4,diff_shape,far,yes,2,TRUE,TRUE,TRUE
8358-50b362fd-7cb6-4167-8437-2cc80ab3a616,5,diff_shape,far,yes,2,TRUE,TRUE,TRUE
8358-50b362fd-7cb6-4167-8437-2cc80ab3a616,6,shape_only,close,yes,4,TRUE,TRUE,TRUE
8358-50b362fd-7cb6-4167-8437-2cc80ab3a616,7,shape_only,close,no,2,TRUE,TRUE,TRUE
8358-50b362fd-7cb6-4167-8437-2cc80ab3a616,8,shape_only,close,no,3,TRUE,TRUE,FALSE
8358-50b362fd-7cb6-4167-8437-2cc80ab3a616,9,texture_shape,close,no,4,TRUE,TRUE,FALSE
8358-50b362fd-7cb6-4167-8437-2cc80ab3a616,10,color_shape,close,yes,3,TRUE,TRUE,TRUE
8358-50b362fd-7cb6-4167-8437-2cc80ab3a616,11,shape_only,close,yes,4,TRUE,TRUE,TRUE
8358-50b362fd-7cb6-4167-8437-2cc80ab3a616,12,diff_shape,far,no,2,FALSE,TRUE,FALSE
8358-50b362fd-7cb6-4167-8437-2cc80ab3a616,13,diff_shape,far,no,3,FALSE,TRUE,FALSE
8358-50b362fd-7cb6-4167-8437-2cc80ab3a616,14,diff_shape,far,yes,2,TRUE,TRUE,TRUE
8358-50b362fd-7cb6-4167-8437-2cc80ab3a616,15,diff_shape,far,yes,2,TRUE,TRUE,TRUE
8358-50b362fd-7cb6-4167-8437-2cc80ab3a616,16,color_shape,close,no,4,TRUE,TRUE,TRUE
8358-50b362fd-7cb6-4167-8437-2cc80ab3a616,17,texture_shape,close,yes,2,TRUE,TRUE,TRUE
8358-50b362fd-7cb6-4167-8437-2cc80ab3a616,18,color_shape,close,no,2,TRUE,TRUE,TRUE
8358-50b362fd-7cb6-4167-8437-2cc80ab3a616,19,shape_only,close,no,2,TRUE,TRUE,TRUE
8358-50b362fd-7cb6-4167-8437-2cc80ab3a616,20,diff_shape,far,no,3,FALSE,TRUE,FALSE
8358-50b362fd-7cb6-4167-8437-2cc80ab3a616,21,diff_shape,far,yes,3,TRUE,TRUE,TRUE
8358-50b362fd-7cb6-4167-8437-2cc80ab3a616,22,shape_only,close,yes,4,TRUE,TRUE,TRUE
8358-50b362fd-7cb6-4167-8437-2cc80ab3a616,23,diff_shape,far,yes,3,TRUE,TRUE,TRUE
8358-50b362fd-7cb6-4167-8437-2cc80ab3a616,24,diff_shape,far,no,2,FALSE,TRUE,FALSE
8444-291a5d3a-e311-4c24-925c-173dfcc01141,1,color_shape,close,no,2,FALSE,TRUE,TRUE
8444-291a5d3a-e311-4c24-925c-173dfcc01141,2,shape_only,close,yes,4,TRUE,TRUE,FALSE
8444-291a5d3a-e311-4c24-925c-173dfcc01141,3,diff_shape,far,no,4,FALSE,TRUE,TRUE
8444-291a5d3a-e311-4c24-925c-173dfcc01141,4,diff_shape,far,yes,3,FALSE,TRUE,TRUE
8444-291a5d3a-e311-4c24-925c-173dfcc01141,5,diff_shape,far,yes,3,FALSE,TRUE,TRUE
8444-291a5d3a-e311-4c24-925c-173dfcc01141,6,texture_shape,close,yes,2,TRUE,TRUE,FALSE
8444-291a5d3a-e311-4c24-925c-173dfcc01141,7,diff_shape,far,no,3,FALSE,TRUE,FALSE
8444-291a5d3a-e311-4c24-925c-173dfcc01141,8,texture_shape,close,no,3,TRUE,TRUE,FALSE
8444-291a5d3a-e311-4c24-925c-173dfcc01141,9,texture_shape,close,yes,2,TRUE,TRUE,FALSE
8444-291a5d3a-e311-4c24-925c-173dfcc01141,10,diff_shape,far,no,2,FALSE,TRUE,FALSE
8444-291a5d3a-e311-4c24-925c-173dfcc01141,11,color_shape,close,yes,3,FALSE,TRUE,TRUE
8444-291a5d3a-e311-4c24-925c-173dfcc01141,12,color_shape,close,no,2,FALSE,TRUE,TRUE
8444-291a5d3a-e311-4c24-925c-173dfcc01141,13,diff_shape,far,yes,3,FALSE,TRUE,TRUE
8444-291a5d3a-e311-4c24-925c-173dfcc01141,14,diff_shape,far,yes,3,FALSE,TRUE,TRUE
8444-291a5d3a-e311-4c24-925c-173dfcc01141,15,diff_shape,far,no,4,FALSE,TRUE,TRUE
8444-291a5d3a-e311-4c24-925c-173dfcc01141,16,texture_shape,close,no,3,TRUE,TRUE,FALSE
8444-291a5d3a-e311-4c24-925c-173dfcc01141,17,color_shape,close,no,3,FALSE,TRUE,TRUE
8444-291a5d3a-e311-4c24-925c-173dfcc01141,18,diff_shape,far,no,4,FALSE,TRUE,FALSE
8444-291a5d3a-e311-4c24-925c-173dfcc01141,19,diff_shape,far,yes,3,FALSE,TRUE,TRUE
8444-291a5d3a-e311-4c24-925c-173dfcc01141,20,diff_shape,far,no,3,FALSE,TRUE,FALSE
8444-291a5d3a-e311-4c24-925c-173dfcc01141,21,shape_only,close,yes,4,FALSE,TRUE,TRUE
8444-291a5d3a-e311-4c24-925c-173dfcc01141,22,shape_only,close,no,3,FALSE,TRUE,TRUE
8444-291a5d3a-e311-4c24-925c-173dfcc01141,23,diff_shape,far,yes,2,FALSE,TRUE,TRUE
8444-291a5d3a-e311-4c24-925c-173dfcc01141,24,shape_only,close,yes,3,TRUE,TRUE,FALSE
8621-a5ab85e7-22b3-468e-acfb-548a26e2387d,1,diff_shape,far,no,3,TRUE,TRUE,TRUE
8621-a5ab85e7-22b3-468e-acfb-548a26e2387d,2,diff_shape,far,no,3,TRUE,TRUE,TRUE
8621-a5ab85e7-22b3-468e-acfb-548a26e2387d,3,texture_shape,close,no,2,TRUE,TRUE,TRUE
8621-a5ab85e7-22b3-468e-acfb-548a26e2387d,4,diff_shape,far,yes,2,TRUE,TRUE,TRUE
8621-a5ab85e7-22b3-468e-acfb-548a26e2387d,5,color_shape,close,no,3,TRUE,TRUE,TRUE
8621-a5ab85e7-22b3-468e-acfb-548a26e2387d,6,shape_only,close,yes,2,TRUE,TRUE,TRUE
8621-a5ab85e7-22b3-468e-acfb-548a26e2387d,7,texture_shape,close,yes,2,TRUE,TRUE,TRUE
8621-a5ab85e7-22b3-468e-acfb-548a26e2387d,8,diff_shape,far,yes,3,TRUE,TRUE,TRUE
8621-a5ab85e7-22b3-468e-acfb-548a26e2387d,9,diff_shape,far,no,2,TRUE,TRUE,TRUE
8621-a5ab85e7-22b3-468e-acfb-548a26e2387d,10,diff_shape,far,no,3,TRUE,TRUE,TRUE
8621-a5ab85e7-22b3-468e-acfb-548a26e2387d,11,shape_only,close,no,3,TRUE,TRUE,TRUE
8621-a5ab85e7-22b3-468e-acfb-548a26e2387d,12,diff_shape,far,yes,2,TRUE,TRUE,TRUE
8621-a5ab85e7-22b3-468e-acfb-548a26e2387d,13,diff_shape,far,yes,4,TRUE,TRUE,TRUE
8621-a5ab85e7-22b3-468e-acfb-548a26e2387d,14,texture_shape,close,no,4,TRUE,TRUE,TRUE
8621-a5ab85e7-22b3-468e-acfb-548a26e2387d,15,shape_only,close,yes,2,TRUE,TRUE,TRUE
8621-a5ab85e7-22b3-468e-acfb-548a26e2387d,16,color_shape,close,yes,3,TRUE,TRUE,TRUE
8621-a5ab85e7-22b3-468e-acfb-548a26e2387d,17,color_shape,close,yes,3,TRUE,TRUE,TRUE
8621-a5ab85e7-22b3-468e-acfb-548a26e2387d,18,diff_shape,far,no,4,TRUE,TRUE,TRUE
8621-a5ab85e7-22b3-468e-acfb-548a26e2387d,19,shape_only,close,no,4,TRUE,TRUE,TRUE
8621-a5ab85e7-22b3-468e-acfb-548a26e2387d,20,diff_shape,far,yes,3,TRUE,TRUE,TRUE
8621-a5ab85e7-22b3-468e-acfb-548a26e2387d,21,shape_only,close,no,2,TRUE,TRUE,TRUE
8621-a5ab85e7-22b3-468e-acfb-548a26e2387d,22,diff_shape,far,no,4,TRUE,TRUE,TRUE
8621-a5ab85e7-22b3-468e-acfb-548a26e2387d,23,diff_shape,far,yes,3,TRUE,TRUE,TRUE
8621-a5ab85e7-22b3-468e-acfb-548a26e2387d,24,texture_shape,close,yes,3,TRUE,TRUE,TRUE
8682-2f37e067-e305-4fbd-84e1-10cb8b63d479,1,color_shape,close,no,4,FALSE,TRUE,TRUE
8682-2f37e067-e305-4fbd-84e1-10cb8b63d479,2,color_shape,close,no,3,FALSE,TRUE,TRUE
8682-2f37e067-e305-4fbd-84e1-10cb8b63d479,3,diff_shape,far,no,2,TRUE,TRUE,FALSE
8682-2f37e067-e305-4fbd-84e1-10cb8b63d479,4,diff_shape,far,yes,4,TRUE,TRUE,TRUE
8682-2f37e067-e305-4fbd-84e1-10cb8b63d479,5,diff_shape,far,yes,4,TRUE,TRUE,TRUE
8682-2f37e067-e305-4fbd-84e1-10cb8b63d479,6,shape_only,close,yes,4,TRUE,TRUE,TRUE
8682-2f37e067-e305-4fbd-84e1-10cb8b63d479,7,diff_shape,far,no,4,FALSE,TRUE,FALSE
8682-2f37e067-e305-4fbd-84e1-10cb8b63d479,8,shape_only,close,yes,2,TRUE,TRUE,TRUE
8682-2f37e067-e305-4fbd-84e1-10cb8b63d479,9,diff_shape,far,yes,3,TRUE,TRUE,TRUE
8682-2f37e067-e305-4fbd-84e1-10cb8b63d479,10,diff_shape,far,no,4,TRUE,TRUE,TRUE
8682-2f37e067-e305-4fbd-84e1-10cb8b63d479,11,texture_shape,close,no,4,TRUE,TRUE,FALSE
8682-2f37e067-e305-4fbd-84e1-10cb8b63d479,12,shape_only,close,yes,4,TRUE,TRUE,TRUE
8682-2f37e067-e305-4fbd-84e1-10cb8b63d479,13,diff_shape,far,yes,4,TRUE,TRUE,TRUE
8682-2f37e067-e305-4fbd-84e1-10cb8b63d479,14,texture_shape,close,no,3,TRUE,TRUE,FALSE
8682-2f37e067-e305-4fbd-84e1-10cb8b63d479,15,diff_shape,far,no,2,FALSE,TRUE,FALSE
8682-2f37e067-e305-4fbd-84e1-10cb8b63d479,16,shape_only,close,yes,3,TRUE,TRUE,TRUE
8682-2f37e067-e305-4fbd-84e1-10cb8b63d479,17,color_shape,close,no,3,FALSE,TRUE,FALSE
8682-2f37e067-e305-4fbd-84e1-10cb8b63d479,18,color_shape,close,yes,2,TRUE,TRUE,TRUE
8682-2f37e067-e305-4fbd-84e1-10cb8b63d479,19,shape_only,close,yes,3,TRUE,TRUE,TRUE
8682-2f37e067-e305-4fbd-84e1-10cb8b63d479,20,diff_shape,far,no,3,FALSE,TRUE,FALSE
8682-2f37e067-e305-4fbd-84e1-10cb8b63d479,21,diff_shape,far,yes,3,TRUE,TRUE,TRUE
8682-2f37e067-e305-4fbd-84e1-10cb8b63d479,22,diff_shape,far,yes,4,TRUE,TRUE,TRUE
8682-2f37e067-e305-4fbd-84e1-10cb8b63d479,23,diff_shape,far,no,4,FALSE,TRUE,FALSE
8682-2f37e067-e305-4fbd-84e1-10cb8b63d479,24,shape_only,close,no,4,TRUE,TRUE,TRUE
8808-202dc754-665a-4310-82e8-bd4e301b9404,1,diff_shape,far,no,3,TRUE,TRUE,TRUE
8808-202dc754-665a-4310-82e8-bd4e301b9404,2,diff_shape,far,yes,4,TRUE,TRUE,TRUE
8808-202dc754-665a-4310-82e8-bd4e301b9404,3,shape_only,close,no,4,TRUE,TRUE,TRUE
8808-202dc754-665a-4310-82e8-bd4e301b9404,4,texture_shape,close,yes,2,TRUE,TRUE,TRUE
8808-202dc754-665a-4310-82e8-bd4e301b9404,5,texture_shape,close,yes,2,TRUE,TRUE,TRUE
8808-202dc754-665a-4310-82e8-bd4e301b9404,6,diff_shape,far,yes,2,TRUE,TRUE,TRUE
8808-202dc754-665a-4310-82e8-bd4e301b9404,7,texture_shape,close,no,2,TRUE,TRUE,TRUE
8808-202dc754-665a-4310-82e8-bd4e301b9404,8,diff_shape,far,no,4,TRUE,TRUE,TRUE
8808-202dc754-665a-4310-82e8-bd4e301b9404,9,diff_shape,far,no,2,TRUE,TRUE,TRUE
8808-202dc754-665a-4310-82e8-bd4e301b9404,10,diff_shape,far,yes,2,TRUE,TRUE,TRUE
8808-202dc754-665a-4310-82e8-bd4e301b9404,11,diff_shape,far,no,2,TRUE,TRUE,TRUE
8808-202dc754-665a-4310-82e8-bd4e301b9404,12,shape_only,close,no,3,TRUE,TRUE,TRUE
8808-202dc754-665a-4310-82e8-bd4e301b9404,13,shape_only,close,yes,3,TRUE,TRUE,TRUE
8808-202dc754-665a-4310-82e8-bd4e301b9404,14,texture_shape,close,yes,2,TRUE,TRUE,TRUE
8808-202dc754-665a-4310-82e8-bd4e301b9404,15,diff_shape,far,yes,4,TRUE,TRUE,TRUE
8808-202dc754-665a-4310-82e8-bd4e301b9404,16,color_shape,close,no,2,TRUE,TRUE,TRUE
8808-202dc754-665a-4310-82e8-bd4e301b9404,17,diff_shape,far,yes,2,TRUE,TRUE,TRUE
8808-202dc754-665a-4310-82e8-bd4e301b9404,18,shape_only,close,no,4,TRUE,TRUE,TRUE
8808-202dc754-665a-4310-82e8-bd4e301b9404,19,diff_shape,far,no,4,TRUE,TRUE,TRUE
8808-202dc754-665a-4310-82e8-bd4e301b9404,20,diff_shape,far,no,2,TRUE,TRUE,TRUE
8808-202dc754-665a-4310-82e8-bd4e301b9404,21,texture_shape,close,yes,2,TRUE,TRUE,TRUE
8808-202dc754-665a-4310-82e8-bd4e301b9404,22,diff_shape,far,yes,3,TRUE,TRUE,TRUE
8808-202dc754-665a-4310-82e8-bd4e301b9404,23,color_shape,close,no,3,TRUE,TRUE,TRUE
8808-202dc754-665a-4310-82e8-bd4e301b9404,24,color_shape,close,yes,3,TRUE,TRUE,TRUE
8823-1bd68d46-09c1-44aa-ab57-07071a85e24b,1,diff_shape,far,yes,3,TRUE,TRUE,TRUE
8823-1bd68d46-09c1-44aa-ab57-07071a85e24b,2,texture_shape,close,yes,4,TRUE,TRUE,TRUE
8823-1bd68d46-09c1-44aa-ab57-07071a85e24b,3,color_shape,close,no,4,TRUE,TRUE,TRUE
8823-1bd68d46-09c1-44aa-ab57-07071a85e24b,4,color_shape,close,no,3,TRUE,TRUE,TRUE
8823-1bd68d46-09c1-44aa-ab57-07071a85e24b,5,diff_shape,far,no,2,TRUE,TRUE,TRUE
8823-1bd68d46-09c1-44aa-ab57-07071a85e24b,6,shape_only,close,yes,3,TRUE,TRUE,TRUE
8823-1bd68d46-09c1-44aa-ab57-07071a85e24b,7,diff_shape,far,no,4,TRUE,TRUE,TRUE
8823-1bd68d46-09c1-44aa-ab57-07071a85e24b,8,diff_shape,far,yes,2,TRUE,TRUE,TRUE
8823-1bd68d46-09c1-44aa-ab57-07071a85e24b,9,diff_shape,far,no,4,TRUE,TRUE,TRUE
8823-1bd68d46-09c1-44aa-ab57-07071a85e24b,10,diff_shape,far,yes,3,TRUE,TRUE,TRUE
8823-1bd68d46-09c1-44aa-ab57-07071a85e24b,11,diff_shape,far,yes,4,TRUE,TRUE,TRUE
8823-1bd68d46-09c1-44aa-ab57-07071a85e24b,12,diff_shape,far,no,2,TRUE,TRUE,TRUE
8823-1bd68d46-09c1-44aa-ab57-07071a85e24b,13,texture_shape,close,no,3,TRUE,TRUE,TRUE
8823-1bd68d46-09c1-44aa-ab57-07071a85e24b,14,color_shape,close,no,4,TRUE,TRUE,TRUE
8823-1bd68d46-09c1-44aa-ab57-07071a85e24b,15,texture_shape,close,yes,3,TRUE,TRUE,TRUE
8823-1bd68d46-09c1-44aa-ab57-07071a85e24b,16,texture_shape,close,yes,2,TRUE,TRUE,TRUE
8823-1bd68d46-09c1-44aa-ab57-07071a85e24b,17,color_shape,close,no,4,TRUE,TRUE,TRUE
8823-1bd68d46-09c1-44aa-ab57-07071a85e24b,18,diff_shape,far,yes,2,TRUE,TRUE,TRUE
8823-1bd68d46-09c1-44aa-ab57-07071a85e24b,19,shape_only,close,yes,2,TRUE,TRUE,TRUE
8823-1bd68d46-09c1-44aa-ab57-07071a85e24b,20,diff_shape,far,yes,3,TRUE,TRUE,TRUE
8823-1bd68d46-09c1-44aa-ab57-07071a85e24b,21,texture_shape,close,yes,4,TRUE,TRUE,TRUE
8823-1bd68d46-09c1-44aa-ab57-07071a85e24b,22,diff_shape,far,no,4,TRUE,TRUE,TRUE
8823-1bd68d46-09c1-44aa-ab57-07071a85e24b,23,diff_shape,far,no,4,TRUE,TRUE,TRUE
8823-1bd68d46-09c1-44aa-ab57-07071a85e24b,24,color_shape,close,no,3,TRUE,TRUE,TRUE
8964-2c472d88-517c-4ef8-8aa8-089d9d2876db,1,shape_only,close,yes,4,FALSE,TRUE,TRUE
8964-2c472d88-517c-4ef8-8aa8-089d9d2876db,2,color_shape,close,no,2,FALSE,TRUE,TRUE
8964-2c472d88-517c-4ef8-8aa8-089d9d2876db,3,shape_only,close,no,3,FALSE,TRUE,TRUE
8964-2c472d88-517c-4ef8-8aa8-089d9d2876db,4,diff_shape,far,no,4,FALSE,TRUE,FALSE
8964-2c472d88-517c-4ef8-8aa8-089d9d2876db,5,color_shape,close,yes,3,FALSE,TRUE,TRUE
8964-2c472d88-517c-4ef8-8aa8-089d9d2876db,6,diff_shape,far,yes,4,FALSE,TRUE,FALSE
8964-2c472d88-517c-4ef8-8aa8-089d9d2876db,7,diff_shape,far,no,2,FALSE,TRUE,FALSE
8964-2c472d88-517c-4ef8-8aa8-089d9d2876db,8,diff_shape,far,yes,4,FALSE,TRUE,FALSE
8964-2c472d88-517c-4ef8-8aa8-089d9d2876db,9,color_shape,close,yes,4,FALSE,TRUE,TRUE
8964-2c472d88-517c-4ef8-8aa8-089d9d2876db,10,diff_shape,far,no,2,FALSE,TRUE,FALSE
8964-2c472d88-517c-4ef8-8aa8-089d9d2876db,11,diff_shape,far,no,2,FALSE,TRUE,FALSE
8964-2c472d88-517c-4ef8-8aa8-089d9d2876db,12,diff_shape,far,yes,3,FALSE,TRUE,FALSE
8964-2c472d88-517c-4ef8-8aa8-089d9d2876db,13,texture_shape,close,no,4,TRUE,TRUE,FALSE
8964-2c472d88-517c-4ef8-8aa8-089d9d2876db,14,texture_shape,close,no,2,TRUE,TRUE,FALSE
8964-2c472d88-517c-4ef8-8aa8-089d9d2876db,15,color_shape,close,yes,3,FALSE,TRUE,TRUE
8964-2c472d88-517c-4ef8-8aa8-089d9d2876db,16,diff_shape,far,yes,4,FALSE,TRUE,FALSE
8964-2c472d88-517c-4ef8-8aa8-089d9d2876db,17,texture_shape,close,yes,3,TRUE,TRUE,FALSE
8964-2c472d88-517c-4ef8-8aa8-089d9d2876db,18,diff_shape,far,no,3,FALSE,TRUE,FALSE
8964-2c472d88-517c-4ef8-8aa8-089d9d2876db,19,shape_only,close,no,3,TRUE,TRUE,FALSE
8964-2c472d88-517c-4ef8-8aa8-089d9d2876db,20,color_shape,close,yes,2,FALSE,TRUE,TRUE
8964-2c472d88-517c-4ef8-8aa8-089d9d2876db,21,texture_shape,close,no,4,TRUE,TRUE,FALSE
8964-2c472d88-517c-4ef8-8aa8-089d9d2876db,22,diff_shape,far,yes,2,FALSE,TRUE,FALSE
8964-2c472d88-517c-4ef8-8aa8-089d9d2876db,23,diff_shape,far,yes,2,FALSE,TRUE,FALSE
8964-2c472d88-517c-4ef8-8aa8-089d9d2876db,24,diff_shape,far,no,3,FALSE,TRUE,FALSE
9029-bcb6f5a0-b21a-416f-9a6d-488f3fb577ba,1,diff_shape,far,yes,3,TRUE,TRUE,TRUE
9029-bcb6f5a0-b21a-416f-9a6d-488f3fb577ba,2,shape_only,close,no,2,TRUE,TRUE,TRUE
9029-bcb6f5a0-b21a-416f-9a6d-488f3fb577ba,3,diff_shape,far,no,2,TRUE,TRUE,TRUE
9029-bcb6f5a0-b21a-416f-9a6d-488f3fb577ba,4,shape_only,close,yes,2,TRUE,TRUE,TRUE
9029-bcb6f5a0-b21a-416f-9a6d-488f3fb577ba,5,diff_shape,far,yes,3,TRUE,TRUE,TRUE
9029-bcb6f5a0-b21a-416f-9a6d-488f3fb577ba,6,diff_shape,far,no,3,TRUE,TRUE,FALSE
9029-bcb6f5a0-b21a-416f-9a6d-488f3fb577ba,7,color_shape,close,yes,3,TRUE,TRUE,TRUE
9029-bcb6f5a0-b21a-416f-9a6d-488f3fb577ba,8,color_shape,close,no,3,FALSE,TRUE,TRUE
9029-bcb6f5a0-b21a-416f-9a6d-488f3fb577ba,9,diff_shape,far,no,4,TRUE,TRUE,FALSE
9029-bcb6f5a0-b21a-416f-9a6d-488f3fb577ba,10,texture_shape,close,no,2,TRUE,TRUE,FALSE
9029-bcb6f5a0-b21a-416f-9a6d-488f3fb577ba,11,diff_shape,far,yes,4,TRUE,TRUE,TRUE
9029-bcb6f5a0-b21a-416f-9a6d-488f3fb577ba,12,color_shape,close,yes,2,TRUE,TRUE,TRUE
9029-bcb6f5a0-b21a-416f-9a6d-488f3fb577ba,13,diff_shape,far,no,4,TRUE,TRUE,FALSE
9029-bcb6f5a0-b21a-416f-9a6d-488f3fb577ba,14,shape_only,close,yes,3,TRUE,TRUE,TRUE
9029-bcb6f5a0-b21a-416f-9a6d-488f3fb577ba,15,diff_shape,far,yes,2,TRUE,TRUE,TRUE
9029-bcb6f5a0-b21a-416f-9a6d-488f3fb577ba,16,shape_only,close,no,2,TRUE,TRUE,FALSE
9029-bcb6f5a0-b21a-416f-9a6d-488f3fb577ba,17,color_shape,close,yes,2,TRUE,TRUE,TRUE
9029-bcb6f5a0-b21a-416f-9a6d-488f3fb577ba,18,diff_shape,far,yes,4,TRUE,TRUE,TRUE
9029-bcb6f5a0-b21a-416f-9a6d-488f3fb577ba,19,texture_shape,close,yes,2,TRUE,TRUE,TRUE
9029-bcb6f5a0-b21a-416f-9a6d-488f3fb577ba,20,diff_shape,far,no,2,TRUE,TRUE,FALSE
